referencedate,area,areaid,daytotal,daydiff,totalvaccinations,totaldistinctpersons,dailydose1,dailydose2,dailydose3,totaldose1,totaldose2,totaldose3
2024-10-04 00:00:00,ΑΡΚΑΔΙΑΣ,1002,34,34,152807,53636,0,0,34,53636,51560,51672
2024-10-04 00:00:00,ΑΡΤΑΣ,401,0,-13,129351,46476,0,0,0,46476,45987,42178
2024-10-04 00:00:00,ΑΧΑΪΑΣ,702,46,46,616230,224608,1,0,45,224608,214289,191373
2024-10-04 00:00:00,ΒΟΙΩΤΙΑΣ,801,3,1,245194,90585,0,0,3,90586,85411,76807
2024-10-04 00:00:00,ΒΟΡΕΙΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,902,114,114,2197499,728968,0,0,114,728978,710848,793617
2024-10-04 00:00:00,ΓΡΕΒΕΝΩΝ,301,0,-7,58205,21066,0,0,0,21066,19781,19816
2024-10-04 00:00:00,ΔΡΑΜΑΣ,101,0,0,161080,57779,0,0,0,57779,55931,52337
2024-10-04 00:00:00,ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,903,0,0,184229,64776,0,0,0,64777,60622,58879
2024-10-04 00:00:00,ΔΥΤΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,904,0,0,1330688,487873,0,0,0,487876,463108,393293
2024-10-04 00:00:00,ΕΒΡΟΥ,102,0,-18,276958,97935,0,0,0,97938,94865,91890
2024-10-04 00:00:00,ΕΥΒΟΙΑΣ,802,26,26,398536,143067,0,0,26,143070,140244,125988
2024-10-04 00:00:00,ΕΥΡΥΤΑΝΙΑΣ,803,0,0,25175,9816,0,0,0,9816,9348,7470
2024-10-04 00:00:00,ΖΑΚΥΝΘΟΥ,601,0,-1,89161,35205,0,0,0,35206,34474,25212
2024-10-04 00:00:00,ΗΛΕΙΑΣ,703,0,-1,268120,97982,0,0,0,97983,94944,82442
2024-10-04 00:00:00,ΗΜΑΘΙΑΣ,201,0,0,236208,83843,0,0,0,83843,80579,77981
2024-10-04 00:00:00,ΗΡΑΚΛΕΙΟΥ,1301,0,0,631415,220551,0,0,0,220554,215948,207092
2024-10-04 00:00:00,ΘΑΣΟΥ,103,0,0,31541,12452,0,0,0,12453,12160,9816
2024-10-04 00:00:00,ΘΕΣΠΡΩΤΙΑΣ,402,0,0,102342,37918,0,0,0,37918,36344,31050
2024-10-04 00:00:00,ΘΕΣΣΑΛΟΝΙΚΗΣ,202,79,65,2231995,772890,0,0,78,772899,740540,754296
2024-10-04 00:00:00,ΘΗΡΑΣ,1202,0,-2,59979,26404,0,0,0,26404,26118,15887
2024-10-04 00:00:00,ΙΘΑΚΗΣ,602,0,0,7034,2500,0,0,0,2500,2416,2220
2024-10-04 00:00:00,ΙΚΑΡΙΑΣ,1101,3,3,18913,6842,0,0,3,6842,6601,5743
2024-10-04 00:00:00,ΙΩΑΝΝΙΝΩΝ,403,0,-18,354460,121024,0,0,0,121025,117963,124108
2024-10-04 00:00:00,ΚΑΒΑΛΑΣ,104,0,0,236008,81918,0,0,0,81919,79541,79476
2024-10-04 00:00:00,ΚΑΛΥΜΝΟΥ,1203,0,0,52168,20222,0,0,0,20222,19500,16417
2024-10-04 00:00:00,ΚΑΡΔΙΤΣΑΣ,501,0,-5,215345,78120,0,0,0,78120,75100,66212
2024-10-04 00:00:00,ΚΑΡΠΑΘΟΥ,1204,0,0,15611,5724,0,0,0,5724,5438,4680
2024-10-04 00:00:00,ΚΑΣΤΟΡΙΑΣ,302,0,0,96659,34749,0,0,0,34749,33407,31236
2024-10-04 00:00:00,ΚΕΑΣ-ΚΥΘΝΟΥ,1205,0,0,11296,4386,0,0,0,4386,4094,3171
2024-10-04 00:00:00,ΚΕΝΤΡΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,905,0,-4,2680256,921658,0,0,0,921766,879514,951996
2024-10-04 00:00:00,ΚΕΡΚΥΡΑΣ,603,4,4,228494,84176,0,0,4,84176,82278,73208
2024-10-04 00:00:00,ΚΕΦΑΛΛΗΝΙΑΣ,604,0,-3,77310,28044,0,0,0,28045,27959,25439
2024-10-04 00:00:00,ΚΙΛΚΙΣ,203,0,-6,134108,48778,0,0,0,48778,46559,43514
2024-10-04 00:00:00,ΚΟΖΑΝΗΣ,303,0,0,257232,92761,0,0,0,92761,88417,83376
2024-10-04 00:00:00,ΚΟΡΙΝΘΙΑΣ,1003,0,0,278217,98149,0,0,0,98150,94766,91590
2024-10-04 00:00:00,ΚΩ,1206,0,0,85069,33679,0,0,0,33679,33180,25875
2024-10-04 00:00:00,ΛΑΚΩΝΙΑΣ,1004,0,0,158453,57169,0,0,0,57169,56155,51425
2024-10-04 00:00:00,ΛΑΡΙΣΑΣ,502,0,0,510951,182643,0,0,0,182643,173796,164826
2024-10-04 00:00:00,ΛΑΣΙΘΙΟΥ,1302,0,-4,176443,65842,0,0,0,65842,64562,55241
2024-10-04 00:00:00,ΛΕΣΒΟΥ,1102,0,0,165278,62292,0,0,0,62292,60631,51268
2024-10-04 00:00:00,ΛΕΥΚΑΔΑΣ,605,0,-4,62784,26322,0,0,0,26322,26005,18113
2024-10-04 00:00:00,ΛΗΜΝΟΥ,1103,0,0,37336,13642,0,0,0,13642,13489,12616
2024-10-04 00:00:00,ΜΑΓΝΗΣΙΑΣ,503,40,40,384483,133668,0,0,40,133669,129625,128015
2024-10-04 00:00:00,ΜΕΣΣΗΝΙΑΣ,1005,0,0,312073,109792,0,0,0,109792,107671,102545
2024-10-04 00:00:00,ΜΗΛΟΥ,1207,0,0,28358,10631,0,0,0,10631,10264,8403
2024-10-04 00:00:00,ΜΥΚΟΝΟΥ,1208,0,0,36393,17711,0,0,0,17711,17559,9319
2024-10-04 00:00:00,ΝΑΞΟΥ,1209,0,0,41733,16709,0,0,0,16709,16007,11764
2024-10-04 00:00:00,ΝΗΣΩΝ,906,3,-1,168657,67007,0,0,3,67008,64331,52938
2024-10-04 00:00:00,ΝΟΤΙΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,907,26,26,995090,368193,2,0,24,368198,342253,293023
2024-10-04 00:00:00,ΞΑΝΘΗΣ,105,0,-18,201357,74293,0,0,0,74293,71641,60882
2024-10-04 00:00:00,ΠΑΡΟΥ,1210,0,-9,39529,16453,0,0,0,16453,16803,12361
2024-10-04 00:00:00,ΠΕΙΡΑΙΩΣ,908,0,0,686754,230424,0,0,0,230424,219898,252282
2024-10-04 00:00:00,ΠΕΛΛΑΣ,204,0,-3,254400,94015,0,0,0,94019,89931,77048
2024-10-04 00:00:00,ΠΙΕΡΙΑΣ,205,0,-17,233082,84564,0,0,0,84564,80926,72176
2024-10-04 00:00:00,ΠΡΕΒΕΖΑΣ,404,0,0,124952,41734,0,0,0,41734,41483,44936
2024-10-04 00:00:00,ΡΕΘΥΜΝΟΥ,1303,0,0,167304,62209,0,0,0,62209,59743,50938
2024-10-04 00:00:00,ΡΟΔΟΠΗΣ,106,0,0,208504,75485,0,0,0,75485,74063,65611
2024-10-04 00:00:00,ΡΟΔΟΥ,1211,0,0,255089,98302,0,0,0,98302,96604,83234
2024-10-04 00:00:00,ΣΑΜΟΥ,1104,0,-4,64009,24018,0,0,0,24018,23663,19903
2024-10-04 00:00:00,ΣΕΡΡΩΝ,206,0,-10,294449,99714,0,0,0,99715,95907,104261
2024-10-04 00:00:00,ΣΠΟΡΑΔΩΝ,504,0,0,29071,11090,0,0,0,11090,10860,8683
2024-10-04 00:00:00,ΣΥΡΟΥ,1212,0,0,50255,19816,0,0,0,19816,20373,16748
2024-10-04 00:00:00,ΤΗΝΟΥ,1213,0,0,20902,7419,0,0,0,7419,7328,7021
2024-10-04 00:00:00,ΤΡΙΚΑΛΩΝ,505,0,0,249327,84636,0,0,0,84636,83896,85843
2024-10-04 00:00:00,ΦΘΙΩΤΙΔΑΣ,804,2,2,283789,97927,0,0,2,97927,95857,94902
2024-10-04 00:00:00,ΦΛΩΡΙΝΑΣ,304,0,-3,96442,35097,0,0,0,35097,33608,30159
2024-10-04 00:00:00,ΦΩΚΙΔΑΣ,805,0,0,55749,21070,0,0,0,21070,20237,16711
2024-10-04 00:00:00,ΧΑΛΚΙΔΙΚΗΣ,207,0,0,206088,74092,0,0,0,74092,72052,64682
2024-10-04 00:00:00,ΧΑΝΙΩΝ,1304,4,4,340765,125413,0,0,4,125414,120549,101432
2024-10-04 00:00:00,ΧΙΟΥ,1105,0,0,117567,42865,0,0,0,42867,42105,40892
2024-10-05 00:00:00,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,701,0,0,353564,126780,0,0,0,126780,121995,112410
2024-10-05 00:00:00,ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,901,0,-35,663509,198751,0,0,0,198755,193303,279867
2024-10-05 00:00:00,ΑΝΔΡΟΥ,1201,0,0,20492,7498,0,0,0,7498,7240,6300
2024-10-05 00:00:00,ΑΡΓΟΛΙΔΑΣ,1001,0,-1,204818,76365,0,0,0,76365,74845,62323
2024-10-05 00:00:00,ΑΡΚΑΔΙΑΣ,1002,0,-34,152807,53636,0,0,0,53636,51560,51672
2024-10-05 00:00:00,ΑΡΤΑΣ,401,0,0,129351,46476,0,0,0,46476,45987,42178
2024-10-05 00:00:00,ΑΧΑΪΑΣ,702,0,-46,616230,224608,0,0,0,224608,214289,191373
2024-10-05 00:00:00,ΒΟΙΩΤΙΑΣ,801,0,-3,245194,90585,0,0,0,90586,85411,76807
2024-10-05 00:00:00,ΒΟΡΕΙΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,902,0,-114,2197499,728968,0,0,0,728978,710848,793617
2024-10-05 00:00:00,ΓΡΕΒΕΝΩΝ,301,0,0,58205,21066,0,0,0,21066,19781,19816
2024-10-05 00:00:00,ΔΡΑΜΑΣ,101,0,0,161080,57779,0,0,0,57779,55931,52337
2024-10-05 00:00:00,ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,903,0,0,184229,64776,0,0,0,64777,60622,58879
2024-10-05 00:00:00,ΔΥΤΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,904,0,0,1330688,487873,0,0,0,487876,463108,393293
2024-10-05 00:00:00,ΕΒΡΟΥ,102,0,0,276958,97935,0,0,0,97938,94865,91890
2024-10-05 00:00:00,ΕΥΒΟΙΑΣ,802,0,-26,398536,143067,0,0,0,143070,140244,125988
2024-10-05 00:00:00,ΕΥΡΥΤΑΝΙΑΣ,803,0,0,25175,9816,0,0,0,9816,9348,7470
2024-10-05 00:00:00,ΖΑΚΥΝΘΟΥ,601,0,0,89161,35205,0,0,0,35206,34474,25212
2024-10-05 00:00:00,ΗΛΕΙΑΣ,703,0,0,268120,97982,0,0,0,97983,94944,82442
2024-10-05 00:00:00,ΗΜΑΘΙΑΣ,201,0,0,236208,83843,0,0,0,83843,80579,77981
2024-10-05 00:00:00,ΗΡΑΚΛΕΙΟΥ,1301,0,0,631415,220551,0,0,0,220554,215948,207092
2024-10-05 00:00:00,ΘΑΣΟΥ,103,0,0,31541,12452,0,0,0,12453,12160,9816
2024-10-05 00:00:00,ΘΕΣΠΡΩΤΙΑΣ,402,0,0,102342,37918,0,0,0,37918,36344,31050
2024-10-05 00:00:00,ΘΕΣΣΑΛΟΝΙΚΗΣ,202,0,-79,2231995,772890,0,0,0,772899,740540,754296
2024-10-05 00:00:00,ΘΗΡΑΣ,1202,0,0,59979,26404,0,0,0,26404,26118,15887
2024-10-05 00:00:00,ΙΘΑΚΗΣ,602,0,0,7034,2500,0,0,0,2500,2416,2220
2024-10-05 00:00:00,ΙΚΑΡΙΑΣ,1101,0,-3,18913,6842,0,0,0,6842,6601,5743
2024-10-05 00:00:00,ΙΩΑΝΝΙΝΩΝ,403,0,0,354460,121024,0,0,0,121025,117963,124108
2024-10-05 00:00:00,ΚΑΒΑΛΑΣ,104,0,0,236008,81918,0,0,0,81919,79541,79476
2024-10-05 00:00:00,ΚΑΛΥΜΝΟΥ,1203,0,0,52168,20222,0,0,0,20222,19500,16417
2024-10-05 00:00:00,ΚΑΡΔΙΤΣΑΣ,501,0,0,215345,78120,0,0,0,78120,75100,66212
2024-10-05 00:00:00,ΚΑΡΠΑΘΟΥ,1204,0,0,15611,5724,0,0,0,5724,5438,4680
2024-10-05 00:00:00,ΚΑΣΤΟΡΙΑΣ,302,0,0,96659,34749,0,0,0,34749,33407,31236
2024-10-05 00:00:00,ΚΕΑΣ-ΚΥΘΝΟΥ,1205,0,0,11296,4386,0,0,0,4386,4094,3171
2024-10-05 00:00:00,ΚΕΝΤΡΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,905,0,0,2680256,921658,0,0,0,921766,879514,951996
2024-10-05 00:00:00,ΚΕΡΚΥΡΑΣ,603,0,-4,228494,84176,0,0,0,84176,82278,73208
2024-10-05 00:00:00,ΚΕΦΑΛΛΗΝΙΑΣ,604,0,0,77310,28044,0,0,0,28045,27959,25439
2024-10-05 00:00:00,ΚΙΛΚΙΣ,203,0,0,134108,48778,0,0,0,48778,46559,43514
2024-10-05 00:00:00,ΚΟΖΑΝΗΣ,303,0,0,257232,92761,0,0,0,92761,88417,83376
2024-10-05 00:00:00,ΚΟΡΙΝΘΙΑΣ,1003,0,0,278217,98149,0,0,0,98150,94766,91590
2024-10-05 00:00:00,ΚΩ,1206,0,0,85069,33679,0,0,0,33679,33180,25875
2024-10-05 00:00:00,ΛΑΚΩΝΙΑΣ,1004,0,0,158453,57169,0,0,0,57169,56155,51425
2024-10-05 00:00:00,ΛΑΡΙΣΑΣ,502,0,0,510951,182643,0,0,0,182643,173796,164826
2024-10-05 00:00:00,ΛΑΣΙΘΙΟΥ,1302,0,0,176443,65842,0,0,0,65842,64562,55241
2024-10-05 00:00:00,ΛΕΣΒΟΥ,1102,0,0,165278,62292,0,0,0,62292,60631,51268
2024-10-05 00:00:00,ΛΕΥΚΑΔΑΣ,605,0,0,62784,26322,0,0,0,26322,26005,18113
2024-10-05 00:00:00,ΛΗΜΝΟΥ,1103,0,0,37336,13642,0,0,0,13642,13489,12616
2024-10-05 00:00:00,ΜΑΓΝΗΣΙΑΣ,503,0,-40,384483,133668,0,0,0,133669,129625,128015
2024-10-05 00:00:00,ΜΕΣΣΗΝΙΑΣ,1005,0,0,312073,109792,0,0,0,109792,107671,102545
2024-10-05 00:00:00,ΜΗΛΟΥ,1207,0,0,28358,10631,0,0,0,10631,10264,8403
2024-10-05 00:00:00,ΜΥΚΟΝΟΥ,1208,0,0,36393,17711,0,0,0,17711,17559,9319
2024-10-05 00:00:00,ΝΑΞΟΥ,1209,0,0,41733,16709,0,0,0,16709,16007,11764
2024-10-05 00:00:00,ΝΗΣΩΝ,906,0,-3,168657,67007,0,0,0,67008,64331,52938
2024-10-05 00:00:00,ΝΟΤΙΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,907,0,-26,995090,368193,0,0,0,368198,342253,293023
2024-10-05 00:00:00,ΞΑΝΘΗΣ,105,0,0,201357,74293,0,0,0,74293,71641,60882
2024-10-05 00:00:00,ΠΑΡΟΥ,1210,0,0,39529,16453,0,0,0,16453,16803,12361
2024-10-05 00:00:00,ΠΕΙΡΑΙΩΣ,908,0,0,686754,230424,0,0,0,230424,219898,252282
2024-10-05 00:00:00,ΠΕΛΛΑΣ,204,0,0,254400,94015,0,0,0,94019,89931,77048
2024-10-05 00:00:00,ΠΙΕΡΙΑΣ,205,0,0,233082,84564,0,0,0,84564,80926,72176
2024-10-05 00:00:00,ΠΡΕΒΕΖΑΣ,404,0,0,124952,41734,0,0,0,41734,41483,44936
2024-10-05 00:00:00,ΡΕΘΥΜΝΟΥ,1303,0,0,167304,62209,0,0,0,62209,59743,50938
2024-10-05 00:00:00,ΡΟΔΟΠΗΣ,106,0,0,208504,75485,0,0,0,75485,74063,65611
2024-10-05 00:00:00,ΡΟΔΟΥ,1211,0,0,255089,98302,0,0,0,98302,96604,83234
2024-10-05 00:00:00,ΣΑΜΟΥ,1104,0,0,64009,24018,0,0,0,24018,23663,19903
2024-10-05 00:00:00,ΣΕΡΡΩΝ,206,0,0,294449,99714,0,0,0,99715,95907,104261
2024-10-05 00:00:00,ΣΠΟΡΑΔΩΝ,504,0,0,29071,11090,0,0,0,11090,10860,8683
2024-10-05 00:00:00,ΣΥΡΟΥ,1212,0,0,50255,19816,0,0,0,19816,20373,16748
2024-10-05 00:00:00,ΤΗΝΟΥ,1213,0,0,20902,7419,0,0,0,7419,7328,7021
2024-10-05 00:00:00,ΤΡΙΚΑΛΩΝ,505,0,0,249327,84636,0,0,0,84636,83896,85843
2024-10-05 00:00:00,ΦΘΙΩΤΙΔΑΣ,804,0,-2,283789,97927,0,0,0,97927,95857,94902
2024-10-05 00:00:00,ΦΛΩΡΙΝΑΣ,304,0,0,96442,35097,0,0,0,35097,33608,30159
2024-10-05 00:00:00,ΦΩΚΙΔΑΣ,805,0,0,55749,21070,0,0,0,21070,20237,16711
2024-10-05 00:00:00,ΧΑΛΚΙΔΙΚΗΣ,207,0,0,206088,74092,0,0,0,74092,72052,64682
2024-10-05 00:00:00,ΧΑΝΙΩΝ,1304,0,-4,340765,125413,0,0,0,125414,120549,101432
2024-10-05 00:00:00,ΧΙΟΥ,1105,0,0,117567,42865,0,0,0,42867,42105,40892
2024-10-06 00:00:00,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,701,0,0,353564,126780,0,0,0,126780,121995,112410
2024-10-06 00:00:00,ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,901,0,0,663509,198751,0,0,0,198755,193303,279867
2024-10-06 00:00:00,ΑΝΔΡΟΥ,1201,0,0,20492,7498,0,0,0,7498,7240,6300
2024-10-06 00:00:00,ΑΡΓΟΛΙΔΑΣ,1001,0,0,204818,76365,0,0,0,76365,74845,62323
2024-10-06 00:00:00,ΑΡΚΑΔΙΑΣ,1002,0,0,152807,53636,0,0,0,53636,51560,51672
2024-10-06 00:00:00,ΑΡΤΑΣ,401,0,0,129351,46476,0,0,0,46476,45987,42178
2024-10-06 00:00:00,ΑΧΑΪΑΣ,702,0,0,616230,224608,0,0,0,224608,214289,191373
2024-10-06 00:00:00,ΒΟΙΩΤΙΑΣ,801,0,0,245194,90585,0,0,0,90586,85411,76807
2024-10-06 00:00:00,ΒΟΡΕΙΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,902,0,0,2197499,728968,0,0,0,728978,710848,793617
2024-10-06 00:00:00,ΓΡΕΒΕΝΩΝ,301,0,0,58205,21066,0,0,0,21066,19781,19816
2024-10-06 00:00:00,ΔΡΑΜΑΣ,101,0,0,161080,57779,0,0,0,57779,55931,52337
2024-10-06 00:00:00,ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,903,0,0,184229,64776,0,0,0,64777,60622,58879
2024-10-06 00:00:00,ΔΥΤΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,904,0,0,1330688,487873,0,0,0,487876,463108,393293
2024-10-06 00:00:00,ΕΒΡΟΥ,102,0,0,276958,97935,0,0,0,97938,94865,91890
2024-10-06 00:00:00,ΕΥΒΟΙΑΣ,802,0,0,398536,143067,0,0,0,143070,140244,125988
2024-10-06 00:00:00,ΕΥΡΥΤΑΝΙΑΣ,803,0,0,25175,9816,0,0,0,9816,9348,7470
2024-10-06 00:00:00,ΖΑΚΥΝΘΟΥ,601,0,0,89161,35205,0,0,0,35206,34474,25212
2024-10-06 00:00:00,ΗΛΕΙΑΣ,703,0,0,268120,97982,0,0,0,97983,94944,82442
2024-10-06 00:00:00,ΗΜΑΘΙΑΣ,201,0,0,236208,83843,0,0,0,83843,80579,77981
2024-10-06 00:00:00,ΗΡΑΚΛΕΙΟΥ,1301,0,0,631415,220551,0,0,0,220554,215948,207092
2024-10-06 00:00:00,ΘΑΣΟΥ,103,0,0,31541,12452,0,0,0,12453,12160,9816
2024-10-06 00:00:00,ΘΕΣΠΡΩΤΙΑΣ,402,0,0,102342,37918,0,0,0,37918,36344,31050
2024-10-06 00:00:00,ΘΕΣΣΑΛΟΝΙΚΗΣ,202,0,0,2231995,772890,0,0,0,772899,740540,754296
2024-10-06 00:00:00,ΘΗΡΑΣ,1202,0,0,59979,26404,0,0,0,26404,26118,15887
2024-10-06 00:00:00,ΙΘΑΚΗΣ,602,0,0,7034,2500,0,0,0,2500,2416,2220
2024-10-06 00:00:00,ΙΚΑΡΙΑΣ,1101,0,0,18913,6842,0,0,0,6842,6601,5743
2024-10-06 00:00:00,ΙΩΑΝΝΙΝΩΝ,403,0,0,354460,121024,0,0,0,121025,117963,124108
2024-10-06 00:00:00,ΚΑΒΑΛΑΣ,104,0,0,236008,81918,0,0,0,81919,79541,79476
2024-10-06 00:00:00,ΚΑΛΥΜΝΟΥ,1203,0,0,52168,20222,0,0,0,20222,19500,16417
2024-10-06 00:00:00,ΚΑΡΔΙΤΣΑΣ,501,0,0,215345,78120,0,0,0,78120,75100,66212
2024-10-06 00:00:00,ΚΑΡΠΑΘΟΥ,1204,0,0,15611,5724,0,0,0,5724,5438,4680
2024-10-06 00:00:00,ΚΑΣΤΟΡΙΑΣ,302,0,0,96659,34749,0,0,0,34749,33407,31236
2024-10-06 00:00:00,ΚΕΑΣ-ΚΥΘΝΟΥ,1205,0,0,11296,4386,0,0,0,4386,4094,3171
2024-10-06 00:00:00,ΚΕΝΤΡΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,905,0,0,2680256,921658,0,0,0,921766,879514,951996
2024-10-06 00:00:00,ΚΕΡΚΥΡΑΣ,603,0,0,228494,84176,0,0,0,84176,82278,73208
2024-10-06 00:00:00,ΚΕΦΑΛΛΗΝΙΑΣ,604,0,0,77310,28044,0,0,0,28045,27959,25439
2024-10-06 00:00:00,ΚΙΛΚΙΣ,203,0,0,134108,48778,0,0,0,48778,46559,43514
2024-10-06 00:00:00,ΚΟΖΑΝΗΣ,303,0,0,257232,92761,0,0,0,92761,88417,83376
2024-10-06 00:00:00,ΚΟΡΙΝΘΙΑΣ,1003,0,0,278217,98149,0,0,0,98150,94766,91590
2024-10-06 00:00:00,ΚΩ,1206,0,0,85069,33679,0,0,0,33679,33180,25875
2024-10-06 00:00:00,ΛΑΚΩΝΙΑΣ,1004,0,0,158453,57169,0,0,0,57169,56155,51425
2024-10-06 00:00:00,ΛΑΡΙΣΑΣ,502,0,0,510951,182643,0,0,0,182643,173796,164826
2024-10-06 00:00:00,ΛΑΣΙΘΙΟΥ,1302,0,0,176443,65842,0,0,0,65842,64562,55241
2024-10-06 00:00:00,ΛΕΣΒΟΥ,1102,0,0,165278,62292,0,0,0,62292,60631,51268
2024-10-06 00:00:00,ΛΕΥΚΑΔΑΣ,605,0,0,62784,26322,0,0,0,26322,26005,18113
2024-10-06 00:00:00,ΛΗΜΝΟΥ,1103,0,0,37336,13642,0,0,0,13642,13489,12616
2024-10-06 00:00:00,ΜΑΓΝΗΣΙΑΣ,503,0,0,384483,133668,0,0,0,133669,129625,128015
2024-10-06 00:00:00,ΜΕΣΣΗΝΙΑΣ,1005,0,0,312073,109792,0,0,0,109792,107671,102545
2024-10-06 00:00:00,ΜΗΛΟΥ,1207,0,0,28358,10631,0,0,0,10631,10264,8403
2024-10-06 00:00:00,ΜΥΚΟΝΟΥ,1208,0,0,36393,17711,0,0,0,17711,17559,9319
2024-10-06 00:00:00,ΝΑΞΟΥ,1209,0,0,41733,16709,0,0,0,16709,16007,11764
2024-10-06 00:00:00,ΝΗΣΩΝ,906,0,0,168657,67007,0,0,0,67008,64331,52938
2024-10-06 00:00:00,ΝΟΤΙΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,907,0,0,995090,368193,0,0,0,368198,342253,293023
2024-10-06 00:00:00,ΞΑΝΘΗΣ,105,0,0,201357,74293,0,0,0,74293,71641,60882
2024-10-06 00:00:00,ΠΑΡΟΥ,1210,0,0,39529,16453,0,0,0,16453,16803,12361
2024-10-06 00:00:00,ΠΕΙΡΑΙΩΣ,908,0,0,686754,230424,0,0,0,230424,219898,252282
2024-10-06 00:00:00,ΠΕΛΛΑΣ,204,0,0,254400,94015,0,0,0,94019,89931,77048
2024-10-06 00:00:00,ΠΙΕΡΙΑΣ,205,0,0,233082,84564,0,0,0,84564,80926,72176
2024-10-06 00:00:00,ΠΡΕΒΕΖΑΣ,404,0,0,124952,41734,0,0,0,41734,41483,44936
2024-10-06 00:00:00,ΡΕΘΥΜΝΟΥ,1303,0,0,167304,62209,0,0,0,62209,59743,50938
2024-10-06 00:00:00,ΡΟΔΟΠΗΣ,106,0,0,208504,75485,0,0,0,75485,74063,65611
2024-10-06 00:00:00,ΡΟΔΟΥ,1211,0,0,255089,98302,0,0,0,98302,96604,83234
2024-10-06 00:00:00,ΣΑΜΟΥ,1104,0,0,64009,24018,0,0,0,24018,23663,19903
2024-10-06 00:00:00,ΣΕΡΡΩΝ,206,0,0,294449,99714,0,0,0,99715,95907,104261
2024-10-06 00:00:00,ΣΠΟΡΑΔΩΝ,504,0,0,29071,11090,0,0,0,11090,10860,8683
2024-10-06 00:00:00,ΣΥΡΟΥ,1212,0,0,50255,19816,0,0,0,19816,20373,16748
2024-10-06 00:00:00,ΤΗΝΟΥ,1213,0,0,20902,7419,0,0,0,7419,7328,7021
2024-10-06 00:00:00,ΤΡΙΚΑΛΩΝ,505,0,0,249327,84636,0,0,0,84636,83896,85843
2024-10-06 00:00:00,ΦΘΙΩΤΙΔΑΣ,804,0,0,283789,97927,0,0,0,97927,95857,94902
2024-10-06 00:00:00,ΦΛΩΡΙΝΑΣ,304,0,0,96442,35097,0,0,0,35097,33608,30159
2024-10-06 00:00:00,ΦΩΚΙΔΑΣ,805,0,0,55749,21070,0,0,0,21070,20237,16711
2024-10-06 00:00:00,ΧΑΛΚΙΔΙΚΗΣ,207,0,0,206088,74092,0,0,0,74092,72052,64682
2024-10-06 00:00:00,ΧΑΝΙΩΝ,1304,0,0,340765,125413,0,0,0,125414,120549,101432
2024-10-06 00:00:00,ΧΙΟΥ,1105,0,0,117567,42865,0,0,0,42867,42105,40892
2024-10-07 00:00:00,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,701,7,7,353571,126780,0,0,7,126780,121995,112417
2024-10-07 00:00:00,ΑΝΑΤΟΛΙΚΗΣ ΑΤΤΙΚΗΣ,901,39,39,663548,198751,0,0,39,198755,193303,279906
2024-10-07 00:00:00,ΑΝΔΡΟΥ,1201,0,0,20492,7498,0,0,0,7498,7240,6300
2024-10-07 00:00:00,ΑΡΓΟΛΙΔΑΣ,1001,0,0,204818,76365,0,0,0,76365,74845,62323
2024-10-07 00:00:00,ΑΡΚΑΔΙΑΣ,1002,10,10,152817,53636,0,0,10,53636,51560,51682
2024-10-07 00:00:00,ΑΡΤΑΣ,401,0,0,129351,46476,0,0,0,46476,45987,42178
2024-10-07 00:00:00,ΑΧΑΪΑΣ,702,0,0,616230,224608,0,0,0,224608,214289,191373
2024-10-07 00:00:00,ΒΟΙΩΤΙΑΣ,801,0,0,245194,90585,0,0,0,90586,85411,76807
2024-10-07 00:00:00,ΒΟΡΕΙΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,902,39,39,2197538,728968,0,0,39,728978,710848,793656
2024-10-07 00:00:00,ΓΡΕΒΕΝΩΝ,301,0,0,58205,21066,0,0,0,21066,19781,19816
2024-10-07 00:00:00,ΔΡΑΜΑΣ,101,0,0,161080,57779,0,0,0,57779,55931,52337
2024-10-07 00:00:00,ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ,903,1,1,184230,64776,0,0,1,64777,60622,58880
